,target_return,achieved_return,variance,stdev,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20,Stock_21,Stock_22,Stock_23,Stock_24,Stock_25,Stock_26,Stock_27,Stock_28,Stock_29,Stock_30,Stock_31,Stock_32,Stock_33,Stock_34,Stock_35,Stock_36,Stock_37,Stock_38,Stock_39,Stock_40,Stock_42,Stock_43,Stock_44,Stock_45,Stock_46,Stock_47,Stock_48,Stock_49,Stock_50,Stock_51,Stock_52,Stock_53,Stock_55,Stock_56,Stock_57,Stock_58,Stock_59,Stock_60,Stock_61,Stock_62,Stock_63,Stock_65,Stock_66,Stock_67,Stock_68,Stock_69,Stock_70,Stock_71,Stock_72,Stock_73,Stock_74,Stock_75,Stock_76,Stock_77,Stock_78,Stock_79,Stock_80,Stock_81,Stock_82,Stock_83,Stock_84,Stock_85,Stock_86,Stock_87,Stock_89,Stock_90,Stock_91,Stock_92,Stock_93,Stock_94,Stock_95,Stock_96,Stock_97,Stock_98,Stock_99,Stock_100
51,0.0910090909090909,0.0910090909090909,2.740779760145251e-05,0.005235245705929427,0.008124113881090989,0.002304561739261376,0.0197767444347843,0.0076354863642226056,0.01129584594387225,0.021209545798388983,0.007588596363851981,0.0072455996123288605,0.0045978039077295505,0.003453062183025316,0.0020448411360495756,0.004003773729498236,0.013284196632742802,0.014048683895546123,0.002095724918364629,0.012668136746161329,0.0012309826154927074,0.010406264831712914,0.006293085115642117,0.022456335461617846,0.0019540504708095477,0.01946999523697444,0.0009466441334939574,0.014860570576007464,0.014026321160099324,0.015411702029215163,0.012651316096289058,0.012231773883403279,0.0071677782885647585,0.007471221492504698,0.001797887654305971,0.006393326048947477,0.010657448269481687,0.013453447866831858,0.0206198661866278,0.0032464662073608008,0.007555078899412257,0.00499684486133622,0.0011110070232636657,0.006771778376945574,0.011726915774080686,0.01559576255715183,0.00719535387668499,0.0037889664778282374,0.01084693943961502,0.02192255337753491,0.008451041142978316,0.008927766751725602,0.00533046848890402,0.0006511317428868678,0.023217735581449437,0.008368984931800171,0.018127884536641506,0.01556014007728192,0.010317102968099349,0.020360395449566863,0.02383675612797751,0.004372602388795752,0.014419937433893895,0.008767147349281731,0.020798422386480987,0.0005058473743859131,0.032140324021163486,0.02188358390233577,0.007136087635087543,0.002182319557453828,0.00855978339647531,0.002624511577105671,0.01751800526089101,0.0009199146907985546,0.024767507591500364,0.005779179050774971,0.012284006089081636,0.01608081740773711,0.01043575138692418,0.003883594836284666,0.00305911965497689,0.00950978310920062,0.015852539566933558,0.011715918206493384,0.010659509114674599,0.015478847781967675,0.024052948180660404,0.0005053684303012948,0.017010010521514303,0.006883284979797249,0.018777938997538466,0.007146354553568607,0.006853515266674822,0.0008763550147844654,0.010327014695845097,0.012032286839852179,0.020588530719888375,0.0012708232426411768,0.01256187848085185,0.0009948199299153835
52,0.09468181818181817,0.09468181818181817,2.8749691383425837e-05,0.005361873868660642,0.008624127059326534,0.0023973952476527166,0.020328255191127936,0.008446106230384998,0.01136401882076193,0.02062893825656579,0.008043790795873779,0.005808679286847072,0.004392532596126343,0.0034888667809540577,0.0020844414101847753,0.004394067167307631,0.013026921308116219,0.012855581619205374,0.0020674988056831054,0.012780478756123932,0.0011210292861649515,0.011247053068894185,0.006240892908808,0.020148047915380857,0.0021403478475318836,0.01993190401308867,0.0007149247885206865,0.01447809949747506,0.014841200310106785,0.016464987959822337,0.012675706249873592,0.012856137040617674,0.007178921480561024,0.008004926254028913,0.0017101945050742075,0.006239778130507334,0.01141883737538332,0.013526909176093298,0.021759908337887917,0.003430775370952767,0.0073507745800709,0.0028797605343027968,0.0010387931519511599,0.0071584790083786985,0.0127073220961182,0.015378830142343671,0.007729904027888271,0.003885313740993102,0.011514376377843303,0.021858222511115546,0.00850746434280546,0.009534307220329868,0.005681426059304373,0.0004100678354769299,0.02348695874876294,0.008073995988193396,0.019135063569474496,0.01126736548635008,0.010573442311993081,0.02081546425271755,0.024795202378215184,0.0049787605371854485,0.01567360548862149,0.009537410872455581,0.02231480533398748,0.00044595155363086445,0.02906984354219064,0.021273440061057854,0.006025124133041785,0.002068838241287652,0.009193997486941104,0.002722808397666708,0.01478221165625861,0.0008067102646036648,0.023299337016731484,0.0062627040936990355,0.013213681208945852,0.015249868760785186,0.011071339900355377,0.004250718325186667,0.002716423368463829,0.007464449314585501,0.017303082394599007,0.012940020688321044,0.011842953459980892,0.01574575650531668,0.022584568121459724,0.00040166113775921917,0.017170582817955173,0.006688726996097969,0.020186624931560485,0.005429739283516315,0.007278274919980108,0.0006076200486649548,0.010582429352052577,0.011627495263990071,0.021578203591815278,0.0012071843311959457,0.012859226659399684,0.0008990047250081763
53,0.09835454545454544,0.0983545454545455,3.0371555375054753e-05,0.005511039409680786,0.009120918188562204,0.0024393967650517137,0.020887882671671517,0.009272551975534194,0.011422602779673678,0.020003680008935213,0.008509238678445151,0.004352722412473558,0.004171272156588919,0.003510393030982658,0.0020734283207098905,0.004792358205950747,0.012755100302424672,0.011623648160286621,0.0020164974462789933,0.012867206438579717,0.0009921358248388755,0.012116362561913618,0.006184973847634273,0.017780864344222654,0.002313245107281986,0.020373070073383445,0.00046611579721808605,0.014073085082941262,0.015647075110265703,0.017531830327029978,0.012668114263171864,0.013513380673906996,0.007173394358008907,0.00855735639116013,0.001575902461617515,0.006096143150232949,0.012187140993999604,0.013627797706922408,0.022900100441564774,0.0036184418482586287,0.007118280555676008,0.0013196004144989076,0.0009295020532448487,0.007553339039268833,0.013702209035651258,0.015165225898843239,0.00826298602843138,0.003972540824072991,0.012223319172430299,0.02177674597560205,0.008561948281076735,0.010153452050925814,0.006055069297814627,0.00020520489023512884,0.02375681638032123,0.007763343188817865,0.020145005821708088,0.006919262972594393,0.01081375855709547,0.02128244155267672,0.02574762255917028,0.005658370091945973,0.016956579814664995,0.010331443661122501,0.023860037490667417,0.0003700517740605232,0.025878725674593428,0.020626035491847806,0.004897378197450266,0.001958722466363354,0.009846091919772731,0.002811320987009564,0.011987248612657707,0.0006757478435282857,0.021767072012360618,0.00675007837466814,0.014163550531994796,0.014394202071252502,0.011706677780786115,0.0046228887875446375,0.0023178480270766516,0.005386549227009027,0.01878220178836992,0.014186902420710324,0.013056619896531155,0.016036357130675433,0.02110420007639333,0.0002930064121735627,0.017317797615512012,0.006502078237776522,0.02164159738056984,0.0037514629105112616,0.007711860360197629,0.0003372062635637377,0.01082157408817132,0.011219562832729424,0.022563769141089093,0.001143690272917823,0.013149880860173789,0.0007705090156776719
54,0.10202727272727272,0.10202727272727272,3.2277794231257316e-05,0.00568135496437754,0.009599026765644609,0.002435748858700338,0.021458754812043523,0.01009624233030984,0.01151513078753813,0.019361639733779672,0.008979795268010184,0.002789143825905749,0.003941851971120901,0.0035094580328600103,0.0019662881694953414,0.005213229536393562,0.012468568263205007,0.01038695717927867,0.0018933460766651104,0.012913151612143299,0.0008083846623730405,0.013027508437911561,0.006131102507688327,0.015452532840220249,0.002513255461691963,0.02080207130887449,0.00016786396657722188,0.013639114449633512,0.016455166279058638,0.01861359451155136,0.012651544736252768,0.014189479734094224,0.007182704217846625,0.009121633310915164,0.0013214239719749245,0.0060237597454396875,0.012959934928889265,0.01375828193863236,0.02403601562673573,0.003833205771700991,0.006858456104074853,0.0002434747058401559,0.0006951961672586156,0.007953251794773632,0.014708541228380162,0.014977191595811306,0.008786137946324431,0.004052593159147081,0.012992988400116574,0.02171138488001281,0.008614291635782778,0.010791088556703451,0.006453483146231836,3.33319455119084e-05,0.02404618278442541,0.007450054251897409,0.021159677533840782,0.0029019025575997637,0.011054995017158157,0.021757537128631585,0.026685147561078443,0.006478941303429553,0.018252552813587765,0.011141308500534654,0.025422498626703573,0.00021585195275312464,0.022628838906368916,0.019941799964302794,0.0036788586041455874,0.0018526999587491334,0.010521636842562755,0.002901863926276514,0.009236617108509851,0.0004775887253305786,0.020217590630441578,0.007243248355896426,0.015115311167799048,0.013526906485181211,0.012321946949427658,0.005009514078772831,0.0018017095559488571,0.003169098542745028,0.020273316715057593,0.015433996847906636,0.014294205145828902,0.016351861766679292,0.019648010704183944,0.00013467023841943565,0.017440491574922886,0.006337664130253943,0.023115134498583195,0.0019881290504969416,0.008172361349005276,7.186923542284226e-05,0.011047747812210507,0.010811406234158737,0.023536190406212312,0.0010769251402777938,0.013436884229511777,0.0005289321896434804
55,0.10569999999999999,0.10569999999999999,3.460338821134385e-05,0.005882464467495223,0.010244248691552993,0.002831598248205412,0.02184150133156944,0.01117602189405845,0.011093281698201719,0.01816912770115314,0.00943801641737156,0.0018529899471094657,0.0036777230073398097,0.003531283982221874,0.002335333469307121,0.005605164499577868,0.012130490188595055,0.00837200790411289,0.002102742623801563,0.012812971719624235,0.0008846505821037484,0.013874198016163596,0.005909699848043521,0.011657340917286423,0.002827924540124701,0.020920364763712736,0.00033544325079831825,0.012961360263897307,0.017236217106276163,0.019759097746298256,0.012533392448059373,0.014979041057363291,0.006912723692272389,0.009785059124965384,0.0015297957523082077,0.0055761457057341484,0.013575102349569976,0.013721186816964579,0.025194376781519392,0.004103212846730908,0.006569304518578863,0.0003807660562984735,0.0009542732457749714,0.00847672535976523,0.01572710572992812,0.014291855689879732,0.00942318581229507,0.004113766579434022,0.013705217598898952,0.020981674151529423,0.008543669321694035,0.011352022097721265,0.006859044422643827,0.00012610476659417706,0.023989685229044835,0.006970752947781263,0.022125651900392528,0.0014677210820938816,0.011064525116513815,0.02224755126969818,0.02749145637605413,0.007142418206648649,0.019737096292932153,0.012083555546337112,0.027124976024051655,0.0004014394222239485,0.017854095603030667,0.01884589875380844,0.0026201760886020962,0.001725365205908711,0.011361251811421393,0.0031148032787123763,0.004640224372266947,0.0005840942522747012,0.017336564728642246,0.007877559783676925,0.01613123908621325,0.012122260289459022,0.013056939411364044,0.0054490915654424755,0.0017097794627049397,0.002195892169831366,0.022109883625716326,0.0168943484840083,0.015665207900388306,0.01673570714130227,0.01740529816197047,0.00026029743976288967,0.017554926479487937,0.006036415093963607,0.024769528531421062,0.001395623880227485,0.008563515928836054,0.00018631860940090408,0.011168069182348436,0.009821281815555428,0.02466391384954003,0.001018808531450463,0.013581012534527065,0.0007022252479299448
56,0.10937272727272726,0.10937272727272726,3.7171376169364775e-05,0.006096833290271662,0.010795179164748179,0.0029082589312554885,0.022335420600895696,0.012122726789394512,0.010998462434190425,0.017232794311546,0.009931518128661835,0.0006688161377368591,0.003403275647228912,0.003487213679612752,0.0023253295765158916,0.006069311779504909,0.011772128728911247,0.006609058466963888,0.0019485659958322467,0.0126721294947361,0.0006445059732970044,0.014843732714473874,0.005744587493939414,0.008485705080181934,0.0030620589820038856,0.021198166005560477,9.308779271806822e-05,0.012339609537543787,0.018092167989786585,0.020914078930632754,0.012460447054450322,0.01571675495576941,0.006820499782491438,0.010440579328317896,0.0012096478882633532,0.0052764446803279874,0.01429617274705251,0.01378918138119084,0.02632558524418384,0.004349200532923407,0.00620173739543405,5.922479934138169e-05,0.0006818724588983965,0.008932075277251783,0.016794257890956003,0.013831516151122795,0.010027970246959918,0.0041878795826599475,0.01458485416859288,0.02062645683165773,0.00855686395527144,0.01200298670684222,0.007347997005057576,1.9526523693911765e-05,0.02414995731291544,0.0065315217113154096,0.023182666778510386,0.0002735372772614982,0.011169474322382958,0.02273316573213905,0.028350798335957685,0.007975603611739053,0.02122496381006172,0.013033333392375002,0.028810284386088778,0.00022829406632664077,0.013546051604404466,0.017863686602030138,0.001274877052631246,0.0015222729024961519,0.01221647000528532,0.0032365192488084376,0.0018932515199750173,0.0003590456036061644,0.014966874966127709,0.008476270487000332,0.017114790358705712,0.010910793043272122,0.01371107063920414,0.005889080971287832,0.001081268512174057,0.000654581143240892,0.023828155564763955,0.018323338033664423,0.017096266832964536,0.01714164775526508,0.015516824476225774,0.00011252395040429807,0.01767193562414817,0.005821875862585631,0.026347706391652747,0.00037032347530988833,0.009045842928291097,2.9755259024538542e-05,0.011280092207427405,0.00897861989992176,0.02574319865786037,0.0008556901912212854,0.013786207708553521,0.00043186682680871084
57,0.11304545454545453,0.11304545454545453,4.033500492271061e-05,0.0063509845632555755,0.011569754196948966,0.0033336116911154264,0.02252995302441557,0.013469939203824723,0.010178682290680842,0.01567512189114911,0.010353821219484985,0.0007884902017024017,0.003130481784217295,0.0034148671955640526,0.0027360619336438937,0.0064346439191956,0.011221351463821146,0.004140083765662451,0.002197168593123947,0.012015133183623941,0.0007591500761782858,0.015710920488373484,0.005307396674833799,0.004095501302817187,0.0033543481141552565,0.02091648961440192,0.00022799027534337653,0.011483486276403792,0.01885445161193369,0.022088136665261587,0.012087989302057458,0.01644746212065799,0.0063602147721942715,0.011291294753074164,0.001379112083516974,0.004921600883737286,0.014757954356674255,0.013486424998381505,0.027290585980412577,0.004607415983138907,0.005931478836752369,0.00016990160634887787,0.0009109659625437926,0.009423375969306785,0.01788712161656638,0.012691940886140542,0.010715610409507961,0.004245075955623207,0.01540690502839675,0.01946057751897649,0.008307687838163994,0.01250979178588395,0.007862470028167794,8.435169552385962e-05,0.024030306006660094,0.006025687046976322,0.024082131132711022,0.00046272768929282075,0.010789620969291477,0.02319959298799646,0.028953633855705242,0.009931932816608608,0.02281278927844615,0.014151452361140028,0.030563014178538628,0.00040725770564225573,0.00666667931946054,0.016169975764542356,0.001257666551518192,0.0013632441512014737,0.01320501436920532,0.0035366650156467222,0.0012431501127631844,0.0004578136981015714,0.010766188094758867,0.009330235261092492,0.01817944374645875,0.008948770323136119,0.014274966974452616,0.006414426049376939,0.0011364623418433808,0.0007900664883199711,0.02584695265546761,0.020014835267071724,0.018519071773319396,0.017619581215424306,0.012653607539656489,0.00022501867883700474,0.017572129122272493,0.005576979765892674,0.028086579857854593,0.0004875489118434512,0.009334315116876487,7.830239512304446e-05,0.01105958530119507,0.007460745085414939,0.02703775927227966,0.0007890660012231484,0.013667687701417118,0.000594973018318612
58,0.1167181818181818,0.11671818181818175,4.374845402396943e-05,0.006614261411825921,0.012325397814035386,0.0035822284994713994,0.022800188383908494,0.014625848618000311,0.00970273171830459,0.01415708992179281,0.010886613935941892,0.000246628842473718,0.002752942953075534,0.0033468558425909147,0.002905403655274576,0.006936149404757567,0.010608872927376618,0.002163959376427885,0.0021202702389811574,0.011654116501440749,0.0004977163927069213,0.01677082548038918,0.004988862552068478,0.0015458109396967175,0.00365985518575879,0.0209276569877886,7.445598822467285e-05,0.010458333880732473,0.019754602216182627,0.0233574541659764,0.011870447530417468,0.017230394237218297,0.006121705525906004,0.012051332817383813,0.0011021045533290772,0.004053573394325589,0.01547718181099829,0.013351014380972873,0.028425850793360994,0.004882771062408524,0.005360518893435786,3.643756767146306e-05,0.0006796088520031843,0.009920011211487905,0.01910268201157241,0.011796078815010944,0.011501536727619334,0.004305912604338421,0.016311284222016543,0.01860709488093268,0.008284806967282019,0.013219284703649237,0.008375387208810127,2.1719586881430186e-05,0.023919940152131256,0.005364494937533759,0.02520539733374933,0.00010456488166425432,0.010690451293064568,0.023698619331899734,0.02974653387297929,0.010047896672945774,0.02456982180024574,0.01534253046635142,0.03241958029173972,0.00023745084490793458,0.002430133927602938,0.014771267609165889,0.0004439704590623618,0.0010510872879035565,0.014327065504805026,0.003737880209728987,0.00035280921402570833,0.00022731597029762107,0.006991874212785141,0.010075332855339757,0.019179924887739154,0.007063291785827287,0.015007069560943559,0.006924086463321015,0.0006385420587127662,0.0001956395432498473,0.027870302274674644,0.021735061436947176,0.020293346924998675,0.018011282422331094,0.009975838118387023,9.129017577125118e-05,0.017637255659763935,0.005126711934588698,0.029896907032736945,0.00012040739466325748,0.009881819592247829,1.7570974085825736e-05,0.011049364661787981,0.005815773271439354,0.028151064377163085,0.0005408021083885908,0.013708986874005668,0.0003720285538845035
59,0.12039090909090908,0.12039090909090908,4.7834057871470646e-05,0.0069162170202698705,0.013337777766214755,0.003943556445530861,0.02251275973319366,0.01611742959473423,0.00859298725969118,0.01160663944091474,0.01144903316734908,0.00021262642749453288,0.002334882460907523,0.003188469276523644,0.0031781302429900278,0.00735222535351331,0.009593808676930998,0.0010757116334098797,0.0022762785324923,0.010654462748590724,0.0004642771505905961,0.017914961566623797,0.0043989913743299035,0.0006988034684888341,0.004043612030018592,0.020342747458347393,8.795577199520953e-05,0.008937684665534972,0.020636336050309335,0.024581385438191983,0.011090613230623615,0.01798745315080489,0.005611030194744648,0.012966748881110017,0.0010174790942091793,0.003182687105785339,0.01603119762724368,0.012659095928392367,0.02928510593353602,0.005224424657482575,0.004664922374483732,5.561581207604255e-05,0.0006889784131358238,0.010528411179769052,0.020457365916237823,0.010124944308776756,0.012431197046074826,0.004323716538527158,0.017192307705127596,0.01671276061273648,0.00807810496896677,0.013948094821264226,0.008882018076684588,3.2014895927820345e-05,0.023194064271184554,0.004600459754621474,0.02623940262465765,0.00011776888831954257,0.010109586413058667,0.024163909011775536,0.03019488949775536,0.011074216291911075,0.02653262483480613,0.01682378011684723,0.034418127477125526,0.00026657514948258236,0.0009280666757195358,0.012487021116847088,0.0003201130910773578,0.0008719689729204084,0.015737835389048212,0.004086265507483521,0.0002507030729860403,0.00020661390904399668,0.0024576290202805804,0.010974678247446377,0.020168527093414917,0.004364376499452905,0.015666671598719612,0.007547147946824163,0.0005202199028009596,0.0001980375911295319,0.030313383342537036,0.02366514193325289,0.02222787368326859,0.018341463695045655,0.006071291269963855,9.54864119099773e-05,0.017306836290583816,0.004429712059112295,0.03197006690331507,0.00011863401549228351,0.01039137854889928,2.658362335818728e-05,0.010738663088311715,0.0035985267875390603,0.029230122887718243,0.00043738135436411957,0.013438850903782364,0.000367501026172192
60,0.12406363636363635,0.1240636363636364,5.2396826802798485e-05,0.007238565244770436,0.014328178366991962,0.0042346391956368384,0.022208713826028455,0.01763651705721279,0.007539058471775214,0.008812112135914488,0.012033505793705108,3.415175902965126e-05,0.0017683829341788304,0.0029951714522963254,0.0033417153674709927,0.007884820359043612,0.008539976228517534,0.00021262851408411108,0.002190560563288859,0.009621286920210933,0.00026519982921141376,0.01914733405943529,0.003776526414206459,0.00011246189786421723,0.0044487040621544295,0.019793005080073065,1.1988470401818187e-05,0.0073603225955783565,0.021550438832457778,0.025789717369048677,0.010214674544533694,0.01871615924975141,0.005108524104382129,0.01385461283173578,0.0004620092190082811,0.001767932544356969,0.01663969144890763,0.011970851433289912,0.030061131337632347,0.005563526448624606,0.003638336614462423,6.49768892789935e-06,0.0003619120121982738,0.011143702146104422,0.021843190497471077,0.008394390906620539,0.01341474695513853,0.004320999501543959,0.0181788806154072,0.014796330445116433,0.007914647313094814,0.01477820146765938,0.00946545915880231,4.96909147764413e-06,0.022461411639787175,0.0036021120776457255,0.027284834734404684,1.4836541510465759e-05,0.009579744698092465,0.024650782133157766,0.03060171549614022,0.011846368100484169,0.028566386244638888,0.018342166176148707,0.03649985300838478,0.0001500494699530465,0.00012264052259192864,0.010094253901262227,5.860026121706449e-05,0.0006009758937016531,0.01720488422128524,0.0044137797300945565,3.4354878241663425e-05,9.380704326309949e-05,0.0005333711768152002,0.011883051118675637,0.021151378235644034,0.0020386469340016814,0.016302158823265484,0.00817852454536547,7.540863764942752e-05,1.5101680684711507e-05,0.03275399995911548,0.025677597712649453,0.024268726258490782,0.018686835828299272,0.002442013752364446,4.8489559126948384e-05,0.017000496577130427,0.003587083663633568,0.03401492893951034,1.209354861008105e-05,0.010997735729825533,2.5053382584386378e-06,0.010445500026118992,0.0015983783903474062,0.030164488449878596,0.0002948421901224677,0.013180178976897135,0.00016441204344872418
61,0.12773636363636362,0.12773636363636362,5.781549813596995e-05,0.007603650316523633,0.015538953580973468,0.004644237752860255,0.02135347436666522,0.01950397957985664,0.005988524659003505,0.004704307067475584,0.012676980208676117,3.583576729624858e-05,0.0011894370430618481,0.0026805547030406074,0.0037136606197736696,0.008385918041879319,0.0069572912513374,0.0001357359908101491,0.002280490092596227,0.007935856115447653,0.00023410677346319083,0.020472500529971727,0.00288255342950826,8.176767855179034e-05,0.004925540080205884,0.01869424886167241,1.5397685782891847e-05,0.005069601147836742,0.02229016338359822,0.026891807130284925,0.008618090205050605,0.01936498129410802,0.004336945329329506,0.014731640439064676,0.0003413895814657693,0.0010060773315964016,0.016995344721444955,0.010583648168280585,0.03051873942346417,0.00592339640586359,0.0026305038085876367,9.746176872596116e-06,0.00033633303538280993,0.011808843241701549,0.02338036032175435,0.005621825920942659,0.014632864313696493,0.004269397614593097,0.018870907762092447,0.011399129441661392,0.0075181335816746075,0.015572448724001839,0.009955245519801113,8.297346415012092e-06,0.020903021535508735,0.00249314273738935,0.028196918508902557,1.95742473458451e-05,0.008567682398673556,0.024936952745359453,0.030637761551159222,0.013227146059225443,0.031004469132818065,0.020076982380992453,0.03864416751209615,0.0001601820575610534,8.459735744394245e-05,0.006630233478632336,5.49814266414682e-05,0.00046756094625526523,0.01901953406928496,0.004844776070025631,3.2718617716909464e-05,7.946262427159902e-05,0.0002481187726703937,0.012864858367130269,0.02204834284714052,0.0007857747207653022,0.016906371736263873,0.008859777260984194,5.96808290789858e-05,1.82732948356635e-05,0.0354928591731415,0.027768343419297754,0.02650133598676562,0.018809566989338243,0.0007965386514486306,4.758655444953377e-05,0.01615453635912069,0.002635954523457486,0.036065833223451284,1.4624215298916202e-05,0.01164973678047414,4.310285823726413e-06,0.009843809163894419,0.0007446826268152754,0.03099777343496994,0.0002481476631270358,0.012488686433894091,0.00014539797858274144
62,0.1314090909090909,0.13140909090909095,6.40256589125771e-05,0.008001603521331028,0.016787457293716126,0.0050581360627466165,0.020378438917920974,0.021411507208879077,0.0042716637482724034,0.0016815790453309088,0.013329971271970047,2.5481394270733407e-05,0.000691089932393502,0.0023006267996413194,0.004116035231021127,0.008883331723587263,0.005164499109787698,8.132452197450184e-05,0.002322422810936516,0.0060427338839591236,0.00016536414124160217,0.021831876378870674,0.0019757707161417756,4.986277746650092e-05,0.005417319943079656,0.017431776181256436,1.216936909820271e-05,0.0026492620090102555,0.022924185944783865,0.028029643993135407,0.006757796014041424,0.019982067713670542,0.0035130123442112925,0.015550865016270773,0.0002155222548604807,0.0005234344045472782,0.017306597390783086,0.008992026963295017,0.0308791324408956,0.006296800961260482,0.0017041574258499473,8.291659082972395e-06,0.0002584626617122463,0.012465094194883054,0.02498126316678797,0.002582016918921272,0.015907159027172834,0.004188250632103456,0.01942479750344199,0.007472150507527692,0.0070258103179124745,0.01635732309937337,0.010430737459424595,7.325578719922219e-06,0.019105547414621955,0.0014947415948733463,0.029038450134320475,1.5339639102858915e-05,0.007432457174204973,0.025117614191367148,0.030574016007209215,0.01473044793937374,0.03353232345606819,0.021893834842726365,0.04078824687378778,0.00013008002540282836,5.145104905799247e-05,0.002721162568061258,3.678652920239493e-05,0.00031584504004250396,0.020938614635471305,0.005278665143591402,2.251077225407644e-05,4.894125977515803e-05,0.00012890328674518108,0.01383621812472992,0.02290987774725737,0.00032838275027497334,0.01750216476402249,0.009538905931854191,3.8466575864733415e-05,1.5635329881386647e-05,0.03829815236451296,0.029828581302347192,0.028850977902189486,0.01882775864081535,0.00031551626707781977,3.207703672137083e-05,0.01506816619111519,0.0017781733641082972,0.03811768643919122,1.1302377439920147e-05,0.012337496335886157,3.7694414725681215e-06,0.009113370384330396,0.00034071649920763185,0.031750568179491255,0.00018157856174524846,0.011615631669586615,9.922017437386736e-05
63,0.13508181818181816,0.1350818181818182,7.117257638341619e-05,0.008436384082260372,0.018065841644676728,0.005529358331695225,0.01878917085288824,0.023503228582606887,0.002466228218797205,0.0006822706443593174,0.014071245243614808,2.643810202966081e-05,0.00036421972688385534,0.001845378560660056,0.004619359146287525,0.009346225330251713,0.0028963775251323906,7.259983105612454e-05,0.0022813820701038626,0.0035538951839670036,0.000135710483028525,0.023344199619858928,0.0011696820209384682,4.647327012239949e-05,0.005966075291484928,0.015384274409873987,1.4452517928981309e-05,0.0011400124431169723,0.023211623958608273,0.029209375680964548,0.00412260741657337,0.020479686491404553,0.0024165621903585372,0.016384340947019054,0.00015402644077799768,0.0003051309779022553,0.017490309313842014,0.006633187011202605,0.030949883905748907,0.006697149747207273,0.0009795628644637077,1.0337153978585219e-05,0.00020710910540813006,0.013100186184708344,0.026611914837516924,0.0009896098187658613,0.017368976934986936,0.004070192489333363,0.01969663222345287,0.0022441420357555597,0.0064095137062993865,0.017122266168372525,0.010723308463141339,9.49433746763595e-06,0.0165520366315491,0.0007791968955986502,0.029576423681122815,1.7766714897124523e-05,0.005729512499309222,0.02499023512414809,0.029968367853692602,0.01649942875620555,0.03640403841491563,0.02404437490483989,0.042961078937681085,0.00012144798004178146,4.646053073082741e-05,0.0008982483060425402,3.739097862973399e-05,0.00023704792381382047,0.023050400057018403,0.005730902198333557,2.560004275264921e-05,4.159292295870221e-05,9.833903701459942e-05,0.014798496415510719,0.023705789618675484,0.00019976998531662325,0.018084123752450748,0.010333933358163173,3.523509842487128e-05,1.7578306970429355e-05,0.04139050319243875,0.03195944564122181,0.031562558167746946,0.018384604016771566,0.00018937877742354527,3.3131732247665164e-05,0.013376281586006051,0.0011958823679110923,0.04034068492336444,1.264815441837295e-05,0.012940785308712946,4.974111711826879e-06,0.007868904534723518,0.00022831685638472453,0.03218248101687994,0.00015024129333980835,0.010199701118924378,8.343081633965018e-05
64,0.13875454545454544,0.1387545454545455,7.940779050518557e-05,0.008911104898113677,0.019399402984757654,0.006124293790368043,0.016107274032510374,0.026018657708917186,0.0012135017374815527,0.000304691466628293,0.014814733402476748,2.7758822539845115e-05,0.00017317214418811119,0.0013479967814490107,0.005251105221652636,0.009733794118094231,0.0013120737702355077,5.8351010717287515e-05,0.002045032040134141,0.0015540803555779488,0.00010573485815079903,0.025033520853727887,0.00061072221884988,3.983891746577842e-05,0.006616691368671741,0.012170391493481737,1.6627200294526856e-05,0.0004773501607314588,0.022964400173431897,0.030318178467518178,0.0015786531954604768,0.020908303356535273,0.0013381470646704452,0.01723889013062084,9.977409935360711e-05,0.0001679374238801435,0.01742558930006452,0.003172009010591552,0.03046244765835379,0.007141004937207405,0.0004959258940329635,1.262744310313662e-05,0.00014996714673380825,0.013732278697624967,0.028260237005154665,0.00039533878841265186,0.0191311578336286,0.003866798777367334,0.01964796581862034,0.0007209338153148909,0.005481908865895335,0.017720221288742233,0.01080151049659796,1.2301891065323296e-05,0.01272608824053325,0.0003650418885808596,0.02962868326456817,1.9395607846354752e-05,0.0031238282023635824,0.02441422119337511,0.02839206527750303,0.01857223816412331,0.03958758576691503,0.026520629057221315,0.04524534180919977,0.00010220138985114324,3.8998732892959207e-05,0.00034501140492262494,3.541149519524847e-05,0.00017223359330493658,0.025372026242912224,0.006258331668410996,2.551398092753035e-05,3.2772602301721224e-05,6.975332426564426e-05,0.015867208086489323,0.024228151306745715,0.00011820228731280829,0.018538994239311792,0.011310135568564481,3.136259407554885e-05,1.8780941718774284e-05,0.04488729527870288,0.03406079527696352,0.03455239233890389,0.017369682187753942,0.00011169994125115952,2.9975525586366594e-05,0.010764319510140126,0.0007365207183058814,0.042757234254465086,1.46417281039244e-05,0.013365605108952235,6.910383855552514e-06,0.005822177338768083,0.00014944812043000185,0.032218679278768855,0.00011156511619327266,0.00801663150618254,6.291341615466395e-05
